"","date","time","observers","count","year","route_num","hab_hm","hab_p","hab_o","hab_b","hab_other","vehicles","common_name","spec_code","sci_name","tax_order","lat","lon","route","source","obs_id","sub_id","distance","all_obs","breed_code","species_comment","weather","notes","others"
"898",2000-06-03,"5:30 EDT","Will Cook",2,2000,"10",NA,NA,NA,NA,NA,NA,"Eastern Meadowlark","EAME","Sturnella magna",31260,35.99973,-79.10725,"Route 10, New Hope Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"899",2000-06-03,"5:30 EDT","Will Cook",15,2000,"10",NA,NA,NA,NA,NA,NA,"Common Grackle","COGR","Quiscalus quiscula",31536,35.99973,-79.10725,"Route 10, New Hope Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"900",2000-06-03,"5:30 EDT","Will Cook",2,2000,"10",NA,NA,NA,NA,NA,NA,"Brown-headed Cowbird","BHCO","Molothrus ater",31516,35.99973,-79.10725,"Route 10, New Hope Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"901",2000-06-03,"5:30 EDT","Will Cook",4,2000,"10",NA,NA,NA,NA,NA,NA,"House Finch","HOFI","Haemorhous mexicanus",30049,35.99973,-79.10725,"Route 10, New Hope Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"902",2000-06-03,"5:30 EDT","Will Cook",2,2000,"10",NA,NA,NA,NA,NA,NA,"American Goldfinch","AMGO","Spinus tristis",30347,35.99973,-79.10725,"Route 10, New Hope Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"903",2000-06-18,"5:30 EDT","Marsha Stephens",1,2000,"11",NA,NA,NA,NA,NA,NA,"Red-tailed Hawk","RTHA","Buteo jamaicensis",7953,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"904",2000-06-18,"5:30 EDT","Marsha Stephens",2,2000,"11",NA,NA,NA,NA,NA,NA,"Red-shouldered Hawk","RSHA","Buteo lineatus",7926,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"905",2000-06-18,"5:30 EDT","Marsha Stephens",26,2000,"11",NA,NA,NA,NA,NA,NA,"Mourning Dove","MODO","Zenaida macroura",2323,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"906",2000-06-18,"5:30 EDT","Marsha Stephens",1,2000,"11",NA,NA,NA,NA,NA,NA,"Yellow-billed Cuckoo","YBCU","Coccyzus americanus",3123,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"907",2000-06-18,"5:30 EDT","Marsha Stephens",3,2000,"11",NA,NA,NA,NA,NA,NA,"Chimney Swift","CHSW","Chaetura pelagica",3741,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"908",2000-06-18,"5:30 EDT","Marsha Stephens",1,2000,"11",NA,NA,NA,NA,NA,NA,"Ruby-throated Hummingbird","RTHU","Archilochus colubris",4636,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"909",2000-06-18,"5:30 EDT","Marsha Stephens",8,2000,"11",NA,NA,NA,NA,NA,NA,"Red-bellied Woodpecker","RBWO","Melanerpes carolinus",10555,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"910",2000-06-18,"5:30 EDT","Marsha Stephens",1,2000,"11",NA,NA,NA,NA,NA,NA,"Downy Woodpecker","DOWO","Dryobates pubescens",10740,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"911",2000-06-18,"5:30 EDT","Marsha Stephens",4,2000,"11",NA,NA,NA,NA,NA,NA,"Eastern Wood-Pewee","EAWP","Contopus virens",15624,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"912",2000-06-18,"5:30 EDT","Marsha Stephens",1,2000,"11",NA,NA,NA,NA,NA,NA,"Acadian Flycatcher","ACFL","Empidonax virescens",15666,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"913",2000-06-18,"5:30 EDT","Marsha Stephens",2,2000,"11",NA,NA,NA,NA,NA,NA,"Eastern Phoebe","EAPH","Sayornis phoebe",15722,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"914",2000-06-18,"5:30 EDT","Marsha Stephens",8,2000,"11",NA,NA,NA,NA,NA,NA,"Blue Jay","BLJA","Cyanocitta cristata",20207,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"915",2000-06-18,"5:30 EDT","Marsha Stephens",42,2000,"11",NA,NA,NA,NA,NA,NA,"American Crow","AMCR","Corvus brachyrhynchos",20471,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"916",2000-06-18,"5:30 EDT","Marsha Stephens",3,2000,"11",NA,NA,NA,NA,NA,NA,"Barn Swallow","BARS","Hirundo rustica",21491,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"917",2000-06-18,"5:30 EDT","Marsha Stephens",14,2000,"11",NA,NA,NA,NA,NA,NA,"Carolina Chickadee","CACH","Poecile carolinensis",21801,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"918",2000-06-18,"5:30 EDT","Marsha Stephens",8,2000,"11",NA,NA,NA,NA,NA,NA,"Tufted Titmouse","TUTI","Baeolophus bicolor",21896,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"919",2000-06-18,"5:30 EDT","Marsha Stephens",7,2000,"11",NA,NA,NA,NA,NA,NA,"White-breasted Nuthatch","WBNU","Sitta carolinensis",22153,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"920",2000-06-18,"5:30 EDT","Marsha Stephens",2,2000,"11",NA,NA,NA,NA,NA,NA,"Brown-headed Nuthatch","BHNU","Sitta pusilla",22173,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"921",2000-06-18,"5:30 EDT","Marsha Stephens",9,2000,"11",NA,NA,NA,NA,NA,NA,"Carolina Wren","CARW","Thryothorus ludovicianus",22486,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"922",2000-06-18,"5:30 EDT","Marsha Stephens",14,2000,"11",NA,NA,NA,NA,NA,NA,"Eastern Bluebird","EABL","Sialia sialis",27571,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"923",2000-06-18,"5:30 EDT","Marsha Stephens",18,2000,"11",NA,NA,NA,NA,NA,NA,"Wood Thrush","WOTH","Hylocichla mustelina",27787,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"924",2000-06-18,"5:30 EDT","Marsha Stephens",4,2000,"11",NA,NA,NA,NA,NA,NA,"American Robin","AMRO","Turdus migratorius",27999,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"925",2000-06-18,"5:30 EDT","Marsha Stephens",11,2000,"11",NA,NA,NA,NA,NA,NA,"Northern Mockingbird","NOMO","Mimus polyglottos",28303,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"926",2000-06-18,"5:30 EDT","Marsha Stephens",1,2000,"11",NA,NA,NA,NA,NA,NA,"European Starling","EUST","Sturnus vulgaris",28432,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"927",2000-06-18,"5:30 EDT","Marsha Stephens",1,2000,"11",NA,NA,NA,NA,NA,NA,"Prairie Warbler","PRAW","Setophaga discolor",31834,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"928",2000-06-18,"5:30 EDT","Marsha Stephens",11,2000,"11",NA,NA,NA,NA,NA,NA,"Pine Warbler","PIWA","Setophaga pinus",31809,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"929",2000-06-18,"5:30 EDT","Marsha Stephens",4,2000,"11",NA,NA,NA,NA,NA,NA,"Ovenbird","OVEN","Seiurus aurocapilla",31625,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"930",2000-06-18,"5:30 EDT","Marsha Stephens",1,2000,"11",NA,NA,NA,NA,NA,NA,"Yellow-breasted Chat","YBCH","Icteria virens",31252,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"931",2000-06-18,"5:30 EDT","Marsha Stephens",4,2000,"11",NA,NA,NA,NA,NA,NA,"Eastern Towhee","EATO","Pipilo erythrophthalmus",31117,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"932",2000-06-18,"5:30 EDT","Marsha Stephens",1,2000,"11",NA,NA,NA,NA,NA,NA,"Chipping Sparrow","CHSP","Spizella passerina",30697,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"933",2000-06-18,"5:30 EDT","Marsha Stephens",47,2000,"11",NA,NA,NA,NA,NA,NA,"Northern Cardinal","NOCA","Cardinalis cardinalis",32148,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"934",2000-06-18,"5:30 EDT","Marsha Stephens",6,2000,"11",NA,NA,NA,NA,NA,NA,"Blue Grosbeak","BLGR","Passerina caerulea",32230,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"935",2000-06-18,"5:30 EDT","Marsha Stephens",6,2000,"11",NA,NA,NA,NA,NA,NA,"Indigo Bunting","INBU","Passerina cyanea",32239,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"936",2000-06-18,"5:30 EDT","Marsha Stephens",3,2000,"11",NA,NA,NA,NA,NA,NA,"Red-winged Blackbird","RWBL","Agelaius phoeniceus",31460,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"937",2000-06-18,"5:30 EDT","Marsha Stephens",1,2000,"11",NA,NA,NA,NA,NA,NA,"Eastern Meadowlark","EAME","Sturnella magna",31260,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"938",2000-06-18,"5:30 EDT","Marsha Stephens",1,2000,"11",NA,NA,NA,NA,NA,NA,"Common Grackle","COGR","Quiscalus quiscula",31536,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"939",2000-06-18,"5:30 EDT","Marsha Stephens",14,2000,"11",NA,NA,NA,NA,NA,NA,"American Goldfinch","AMGO","Spinus tristis",30347,35.86652,-79.11248,"Route 11, Damascus Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"940",2000-05-28,"5:26 EDT","Minna and Haven Wiley",14,2000,"12",NA,NA,NA,NA,NA,NA,"Mourning Dove","MODO","Zenaida macroura",2323,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"941",2000-05-28,"5:26 EDT","Minna and Haven Wiley",18,2000,"12",NA,NA,NA,NA,NA,NA,"Chimney Swift","CHSW","Chaetura pelagica",3741,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"942",2000-05-28,"5:26 EDT","Minna and Haven Wiley",6,2000,"12",NA,NA,NA,NA,NA,NA,"Red-bellied Woodpecker","RBWO","Melanerpes carolinus",10555,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"943",2000-05-28,"5:26 EDT","Minna and Haven Wiley",2,2000,"12",NA,NA,NA,NA,NA,NA,"Eastern Wood-Pewee","EAWP","Contopus virens",15624,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"944",2000-05-28,"5:26 EDT","Minna and Haven Wiley",2,2000,"12",NA,NA,NA,NA,NA,NA,"Great Crested Flycatcher","GCFL","Myiarchus crinitus",16036,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"945",2000-05-28,"5:26 EDT","Minna and Haven Wiley",8,2000,"12",NA,NA,NA,NA,NA,NA,"Red-eyed Vireo","REVI","Vireo olivaceus",19232,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"946",2000-05-28,"5:26 EDT","Minna and Haven Wiley",2,2000,"12",NA,NA,NA,NA,NA,NA,"Blue Jay","BLJA","Cyanocitta cristata",20207,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"947",2000-05-28,"5:26 EDT","Minna and Haven Wiley",10,2000,"12",NA,NA,NA,NA,NA,NA,"American Crow","AMCR","Corvus brachyrhynchos",20471,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"948",2000-05-28,"5:26 EDT","Minna and Haven Wiley",4,2000,"12",NA,NA,NA,NA,NA,NA,"Fish Crow","FICR","Corvus ossifragus",20486,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"949",2000-05-28,"5:26 EDT","Minna and Haven Wiley",6,2000,"12",NA,NA,NA,NA,NA,NA,"Barn Swallow","BARS","Hirundo rustica",21491,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"950",2000-05-28,"5:26 EDT","Minna and Haven Wiley",3,2000,"12",NA,NA,NA,NA,NA,NA,"Carolina Chickadee","CACH","Poecile carolinensis",21801,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"951",2000-05-28,"5:26 EDT","Minna and Haven Wiley",18,2000,"12",NA,NA,NA,NA,NA,NA,"Tufted Titmouse","TUTI","Baeolophus bicolor",21896,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"952",2000-05-28,"5:26 EDT","Minna and Haven Wiley",3,2000,"12",NA,NA,NA,NA,NA,NA,"White-breasted Nuthatch","WBNU","Sitta carolinensis",22153,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"953",2000-05-28,"5:26 EDT","Minna and Haven Wiley",29,2000,"12",NA,NA,NA,NA,NA,NA,"Carolina Wren","CARW","Thryothorus ludovicianus",22486,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"954",2000-05-28,"5:26 EDT","Minna and Haven Wiley",7,2000,"12",NA,NA,NA,NA,NA,NA,"House Wren","HOWR","Troglodytes aedon",22326,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"955",2000-05-28,"5:26 EDT","Minna and Haven Wiley",2,2000,"12",NA,NA,NA,NA,NA,NA,"Blue-gray Gnatcatcher","BGGN","Polioptila caerulea",22806,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"956",2000-05-28,"5:26 EDT","Minna and Haven Wiley",11,2000,"12",NA,NA,NA,NA,NA,NA,"Eastern Bluebird","EABL","Sialia sialis",27571,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"957",2000-05-28,"5:26 EDT","Minna and Haven Wiley",6,2000,"12",NA,NA,NA,NA,NA,NA,"Wood Thrush","WOTH","Hylocichla mustelina",27787,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"958",2000-05-28,"5:26 EDT","Minna and Haven Wiley",21,2000,"12",NA,NA,NA,NA,NA,NA,"American Robin","AMRO","Turdus migratorius",27999,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"959",2000-05-28,"5:26 EDT","Minna and Haven Wiley",5,2000,"12",NA,NA,NA,NA,NA,NA,"Gray Catbird","GRCA","Dumetella carolinensis",28195,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"960",2000-05-28,"5:26 EDT","Minna and Haven Wiley",6,2000,"12",NA,NA,NA,NA,NA,NA,"Northern Mockingbird","NOMO","Mimus polyglottos",28303,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"961",2000-05-28,"5:26 EDT","Minna and Haven Wiley",4,2000,"12",NA,NA,NA,NA,NA,NA,"Brown Thrasher","BRTH","Toxostoma rufum",28232,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"962",2000-05-28,"5:26 EDT","Minna and Haven Wiley",10,2000,"12",NA,NA,NA,NA,NA,NA,"European Starling","EUST","Sturnus vulgaris",28432,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"963",2000-05-28,"5:26 EDT","Minna and Haven Wiley",7,2000,"12",NA,NA,NA,NA,NA,NA,"Pine Warbler","PIWA","Setophaga pinus",31809,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"964",2000-05-28,"5:26 EDT","Minna and Haven Wiley",1,2000,"12",NA,NA,NA,NA,NA,NA,"Common Yellowthroat","COYE","Geothlypis trichas",31702,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"965",2000-05-28,"5:26 EDT","Minna and Haven Wiley",5,2000,"12",NA,NA,NA,NA,NA,NA,"Summer Tanager","SUTA","Piranga rubra",32066,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"966",2000-05-28,"5:26 EDT","Minna and Haven Wiley",9,2000,"12",NA,NA,NA,NA,NA,NA,"Eastern Towhee","EATO","Pipilo erythrophthalmus",31117,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"967",2000-05-28,"5:26 EDT","Minna and Haven Wiley",4,2000,"12",NA,NA,NA,NA,NA,NA,"Chipping Sparrow","CHSP","Spizella passerina",30697,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"968",2000-05-28,"5:26 EDT","Minna and Haven Wiley",1,2000,"12",NA,NA,NA,NA,NA,NA,"Song Sparrow","SOSP","Melospiza melodia",30980,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"969",2000-05-28,"5:26 EDT","Minna and Haven Wiley",40,2000,"12",NA,NA,NA,NA,NA,NA,"Northern Cardinal","NOCA","Cardinalis cardinalis",32148,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"970",2000-05-28,"5:26 EDT","Minna and Haven Wiley",2,2000,"12",NA,NA,NA,NA,NA,NA,"Blue Grosbeak","BLGR","Passerina caerulea",32230,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"971",2000-05-28,"5:26 EDT","Minna and Haven Wiley",6,2000,"12",NA,NA,NA,NA,NA,NA,"Indigo Bunting","INBU","Passerina cyanea",32239,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"972",2000-05-28,"5:26 EDT","Minna and Haven Wiley",1,2000,"12",NA,NA,NA,NA,NA,NA,"Eastern Meadowlark","EAME","Sturnella magna",31260,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"973",2000-05-28,"5:26 EDT","Minna and Haven Wiley",11,2000,"12",NA,NA,NA,NA,NA,NA,"Common Grackle","COGR","Quiscalus quiscula",31536,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"974",2000-05-28,"5:26 EDT","Minna and Haven Wiley",6,2000,"12",NA,NA,NA,NA,NA,NA,"Brown-headed Cowbird","BHCO","Molothrus ater",31516,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"975",2000-05-28,"5:26 EDT","Minna and Haven Wiley",1,2000,"12",NA,NA,NA,NA,NA,NA,"Orchard Oriole","OROR","Icterus spurius",31364,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"976",2000-05-28,"5:26 EDT","Minna and Haven Wiley",6,2000,"12",NA,NA,NA,NA,NA,NA,"House Finch","HOFI","Haemorhous mexicanus",30049,35.86703,-79.029,"Route 12, Mount Carmel Church Road","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"977",2001-06-03,"5:30 EDT","Ginger Travis and Cathy Packer",1,2001,"1",NA,NA,NA,NA,NA,NA,"Turkey Vulture","TUVU","Cathartes aura",7281,36.23185,-79.20792,"Route 01, Wade Loop","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"978",2001-06-03,"5:30 EDT","Ginger Travis and Cathy Packer",27,2001,"1",NA,NA,NA,NA,NA,NA,"Canada Goose","CAGO","Branta canadensis",296,36.23185,-79.20792,"Route 01, Wade Loop","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"979",2001-06-03,"5:30 EDT","Ginger Travis and Cathy Packer",20,2001,"1",NA,NA,NA,NA,NA,NA,"Mourning Dove","MODO","Zenaida macroura",2323,36.23185,-79.20792,"Route 01, Wade Loop","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"980",2001-06-03,"5:30 EDT","Ginger Travis and Cathy Packer",1,2001,"1",NA,NA,NA,NA,NA,NA,"Yellow-billed Cuckoo","YBCU","Coccyzus americanus",3123,36.23185,-79.20792,"Route 01, Wade Loop","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"981",2001-06-03,"5:30 EDT","Ginger Travis and Cathy Packer",4,2001,"1",NA,NA,NA,NA,NA,NA,"Chimney Swift","CHSW","Chaetura pelagica",3741,36.23185,-79.20792,"Route 01, Wade Loop","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"982",2001-06-03,"5:30 EDT","Ginger Travis and Cathy Packer",6,2001,"1",NA,NA,NA,NA,NA,NA,"Red-bellied Woodpecker","RBWO","Melanerpes carolinus",10555,36.23185,-79.20792,"Route 01, Wade Loop","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"983",2001-06-03,"5:30 EDT","Ginger Travis and Cathy Packer",1,2001,"1",NA,NA,NA,NA,NA,NA,"Acadian Flycatcher","ACFL","Empidonax virescens",15666,36.23185,-79.20792,"Route 01, Wade Loop","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"984",2001-06-03,"5:30 EDT","Ginger Travis and Cathy Packer",3,2001,"1",NA,NA,NA,NA,NA,NA,"Great Crested Flycatcher","GCFL","Myiarchus crinitus",16036,36.23185,-79.20792,"Route 01, Wade Loop","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"985",2001-06-03,"5:30 EDT","Ginger Travis and Cathy Packer",1,2001,"1",NA,NA,NA,NA,NA,NA,"Yellow-throated Vireo","YTVI","Vireo flavifrons",19190,36.23185,-79.20792,"Route 01, Wade Loop","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"986",2001-06-03,"5:30 EDT","Ginger Travis and Cathy Packer",3,2001,"1",NA,NA,NA,NA,NA,NA,"Red-eyed Vireo","REVI","Vireo olivaceus",19232,36.23185,-79.20792,"Route 01, Wade Loop","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"987",2001-06-03,"5:30 EDT","Ginger Travis and Cathy Packer",5,2001,"1",NA,NA,NA,NA,NA,NA,"Blue Jay","BLJA","Cyanocitta cristata",20207,36.23185,-79.20792,"Route 01, Wade Loop","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"988",2001-06-03,"5:30 EDT","Ginger Travis and Cathy Packer",35,2001,"1",NA,NA,NA,NA,NA,NA,"American Crow","AMCR","Corvus brachyrhynchos",20471,36.23185,-79.20792,"Route 01, Wade Loop","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"989",2001-06-03,"5:30 EDT","Ginger Travis and Cathy Packer",9,2001,"1",NA,NA,NA,NA,NA,NA,"Barn Swallow","BARS","Hirundo rustica",21491,36.23185,-79.20792,"Route 01, Wade Loop","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"990",2001-06-03,"5:30 EDT","Ginger Travis and Cathy Packer",4,2001,"1",NA,NA,NA,NA,NA,NA,"Carolina Chickadee","CACH","Poecile carolinensis",21801,36.23185,-79.20792,"Route 01, Wade Loop","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"991",2001-06-03,"5:30 EDT","Ginger Travis and Cathy Packer",10,2001,"1",NA,NA,NA,NA,NA,NA,"Tufted Titmouse","TUTI","Baeolophus bicolor",21896,36.23185,-79.20792,"Route 01, Wade Loop","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"992",2001-06-03,"5:30 EDT","Ginger Travis and Cathy Packer",1,2001,"1",NA,NA,NA,NA,NA,NA,"White-breasted Nuthatch","WBNU","Sitta carolinensis",22153,36.23185,-79.20792,"Route 01, Wade Loop","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
"993",2001-06-03,"5:30 EDT","Ginger Travis and Cathy Packer",4,2001,"1",NA,NA,NA,NA,NA,NA,"Carolina Wren","CARW","Thryothorus ludovicianus",22486,36.23185,-79.20792,"Route 01, Wade Loop","mbbs_site",NA,NA,NA,NA,NA,NA,NA,NA,NA
